107000	46808	-1	non-veb
107000	469	1	non-veb
107000	46908	-1	non-veb
107000	470	1	non-veb
107000	47008	-1	non-veb
107000	471	1	non-veb
107000	47108	-1	non-veb
107000	472	1	non-veb
107000	47208	-1	non-veb
107000	473	1	non-veb
107000	47308	-1	non-veb
107000	47402	1	non-veb
107000	47410	1	non-veb
107000	47431	1	non-veb
107000	47701	1	non-veb
107000	478	1	non-veb
107000	47804	-1	non-veb
107000	60315	1	non-veb
107100	20311	1	non-veb
107100	20312	1	non-veb
107100	20315	1	non-veb
107100	20316	1	non-veb
107100	20317	1	non-veb
107100	20318	1	non-veb
107100	320	1	non-veb
107100	32015	-1	non-veb
107100	321	1	non-veb
107100	32115	-1	non-veb
107100	322	1	non-veb
107100	32211	-1	non-veb
107100	323	1	non-veb
107100	32311	-1	non-veb
107100	324	1	non-veb
107100	32403	-1	non-veb
107100	40308	1	non-veb
107100	40310	0	non-veb
107100	441	1	non-veb
107100	44115	-1	non-veb
107100	442	1	non-veb
107100	44215	-1	non-veb
107100	443	1	non-veb
107100	44315	-1	non-veb
107100	444	1	non-veb
107100	44415	-1	non-veb
107100	445	1	non-veb
107100	44515	-1	non-veb
107100	446	1	non-veb
107100	44615	-1	non-veb
107100	447	1	non-veb
107100	44715	-1	non-veb
107100	448	1	non-veb
107100	44815	-1	non-veb
107100	449	1	non-veb
107100	44915	-1	non-veb
107100	450	1	non-veb
107100	45015	-1	non-veb
107100	451	1	non-veb
107100	45115	-1	non-veb
107100	452	1	non-veb
107100	45215	-1	non-veb
107100	453	1	non-veb
107100	45315	-1	non-veb
107100	454	1	non-veb
107100	45415	-1	non-veb
107100	455	1	non-veb
107100	45515	-1	non-veb
107100	456	1	non-veb
107100	45615	-1	non-veb
107100	457	1	non-veb
107100	45715	-1	non-veb
107100	458	1	non-veb
107100	45818	-1	non-veb
107100	460	1	non-veb
107100	46008	-1	non-veb
107100	461	1	non-veb
107100	46108	-1	non-veb
107100	462	1	non-veb
107100	46208	-1	non-veb
107100	463	1	non-veb
107100	46308	-1	non-veb
107100	464	1	non-veb
107100	46408	-1	non-veb
107100	465	1	non-veb
107100	46508	-1	non-veb
107100	466	1	non-veb
107100	46608	-1	non-veb
107100	467	1	non-veb
107100	46708	-1	non-veb
107100	468	1	non-veb
107100	46808	-1	non-veb
107100	469	1	non-veb
107100	46908	-1	non-veb
107100	470	1	non-veb
107100	47008	-1	non-veb
107100	471	1	non-veb
107100	47108	-1	non-veb
107100	472	1	non-veb
107100	47208	-1	non-veb
107100	473	1	non-veb
107100	47308	-1	non-veb
107100	47701	1	non-veb
107100	478	1	non-veb
107100	47804	-1	non-veb
307101	20317	1	non-veb
307101	20318	1	non-veb
307101	324	1	non-veb
307101	32403	-1	non-veb
307101	40310	0	non-veb
307101	458	1	non-veb
307101	45818	-1	non-veb
107110	446	1	non-veb
107110	44615	-1	non-veb
107110	447	1	non-veb
107110	44715	-1	non-veb
107110	449	1	non-veb
107110	44915	-1	non-veb
107110	450	1	non-veb
107110	45015	-1	non-veb
107110	452	1	non-veb
107110	45215	-1	non-veb
107110	453	1	non-veb
107110	45315	-1	non-veb
107110	454	1	non-veb
107110	45415	-1	non-veb
107110	456	1	non-veb
107110	45615	-1	non-veb
107110	45806	1	non-veb
107110	45807	1	non-veb
107110	45809	1	non-veb
107110	45810	1	non-veb
107110	45812	1	non-veb
107110	45813	1	non-veb
107110	45814	1	non-veb
107110	45816	1	non-veb
107110	465	1	non-veb
107110	46508	-1	non-veb
107110	466	1	non-veb
107110	46608	-1	non-veb
107110	468	1	non-veb
107110	46808	-1	non-veb
107110	469	1	non-veb
107110	46908	-1	non-veb
107110	471	1	non-veb
107110	47108	-1	non-veb
107110	472	1	non-veb
107110	47208	-1	non-veb
107110	473	1	non-veb
107110	47308	-1	non-veb
307112	45806	1	non-veb
307112	45807	1	non-veb
307112	45809	1	non-veb
307112	45810	1	non-veb
307112	45812	1	non-veb
307112	45813	1	non-veb
307112	45814	1	non-veb
307112	45816	1	non-veb
107120	455	1	non-veb
107120	45515	-1	non-veb
107120	457	1	non-veb
107120	45715	-1	non-veb
107120	45815	1	non-veb
107120	45817	1	non-veb
307122	45815	1	non-veb
307122	45817	1	non-veb
107130	20315	1	non-veb
107130	20316	1	non-veb
107130	320	1	non-veb
107130	32015	-1	non-veb
107130	321	1	non-veb
107130	32115	-1	non-veb
107130	322	1	non-veb
107130	32211	-1	non-veb
107130	323	1	non-veb
107130	32311	-1	non-veb
107130	324	1	non-veb
107130	32403	-1	non-veb
307132	324	1	non-veb
307132	32403	-1	non-veb
107140	20311	1	non-veb
107140	20312	1	non-veb
107140	20317	1	non-veb
107140	20318	1	non-veb
107140	40308	1	non-veb
107140	40310	1	non-veb
107140	441	1	non-veb
107140	44115	-1	non-veb
107140	442	1	non-veb
107140	44215	-1	non-veb
107140	443	1	non-veb
107140	44315	-1	non-veb
107140	444	1	non-veb
107140	44415	-1	non-veb
107140	445	1	non-veb
107140	44515	-1	non-veb
107140	448	1	non-veb
107140	44815	-1	non-veb
107140	451	1	non-veb
107140	45115	-1	non-veb
107140	45801	1	non-veb
107140	45802	1	non-veb
107140	45803	1	non-veb
107140	45804	1	non-veb
107140	45805	1	non-veb
107140	45808	1	non-veb
107140	45811	1	non-veb
107140	460	1	non-veb
107140	46008	-1	non-veb
107140	461	1	non-veb
107140	46108	-1	non-veb
107140	462	1	non-veb
107140	46208	-1	non-veb
107140	463	1	non-veb
107140	46308	-1	non-veb
107140	464	1	non-veb
107140	46408	-1	non-veb
107140	467	1	non-veb
107140	46708	-1	non-veb
107140	470	1	non-veb
107140	47008	-1	non-veb
107140	47701	1	non-veb
107140	478	1	non-veb
107140	47804	-1	non-veb
108000	604	1	non-veb
108000	60405	-1	non-veb
108000	60601	-1	non-veb
108000	60602	-1	non-veb
108000	60603	-1	non-veb
108000	607	1	non-veb
108000	60706	-1	non-veb
108000	60804	1	non-veb
108000	60805	-1	non-veb
108000	60901	1	non-veb
108000	60903	-1	non-veb
108000	60905	1	non-veb
108000	610	1	non-veb
108000	61012	-1	non-veb
109000	70611	1	non-veb
109000	70612	1	non-veb
109000	70711	1	non-veb
109000	70712	1	non-veb
109100	70611	1	non-veb
109100	70711	1	non-veb
199000	20319	1	non-veb
199000	20320	1	non-veb
199000	30215	1	non-veb
198000	30221	1	non-veb
298000	30222	1	non-veb
198000	30233	1	non-veb
298000	30232	1	non-veb
298000	30301	1	non-veb
198000	30302	1	non-veb
298000	30303	1	non-veb
198000	30304	1	non-veb
298000	30305	1	non-veb
198000	30306	1	non-veb
0	304	0	non-veb
199000	30410	0	non-veb
199000	30602	1	non-veb
199000	325	1	non-veb
199000	32505	-1	non-veb
199000	40311	1	non-veb
199000	40313	1	non-veb
199000	40908	1	non-veb
199000	459	1	non-veb
199000	45918	-1	non-veb
199000	47404	1	non-veb
199000	47406	1	non-veb
199000	47408	1	non-veb
199000	47413	1	non-veb
199000	47415	1	non-veb
199000	47417	1	non-veb
199000	47420	1	non-veb
199000	47423	1	non-veb
199000	47427	1	non-veb
199000	47901	1	non-veb
199000	50905	1	non-veb
199000	52503	1	non-veb
199000	60302	1	non-veb
199000	60306	1	non-veb
199000	60308	1	non-veb
199000	60310	1	non-veb
199000	60312	1	non-veb
199000	60314	1	non-veb
199000	60323	1	non-veb
199000	60337	1	non-veb
199000	60339	1	non-veb
199000	60341	1	non-veb
199000	60343	1	non-veb
199000	60347	1	non-veb
199000	614	1	non-veb
199000	61702	1	non-veb
199000	61703	1	non-veb
0	30215	0	non-veb
0	30221	0	non-veb
0	30222	0	non-veb
0	30233	0	non-veb
0	30232	0	non-veb
0	303	0	non-veb
0	304	0	non-veb
0	30410	0	non-veb
0	30602	0	non-veb
0	40313	0	non-veb
0	40908	0	non-veb
0	47404	0	non-veb
0	47406	0	non-veb
0	47408	0	non-veb
0	47413	0	non-veb
0	47415	0	non-veb
0	47417	0	non-veb
0	47420	0	non-veb
0	47423	0	non-veb
0	60302	0	non-veb
0	60306	0	non-veb
0	60308	0	non-veb
0	60310	0	non-veb
0	60312	0	non-veb
0	60314	0	non-veb
0	60323	0	non-veb
0	60337	0	non-veb
0	60339	0	non-veb
0	60341	0	non-veb
0	60343	0	non-veb
0	60347	0	non-veb
0	50905	0	non-veb
0	52503	0	non-veb
0	614	0	non-veb
201000	102	1	non-veb
201000	105	-1	non-veb
201000	106	1	non-veb
201000	10605	-1	non-veb
201000	10605	-1	non-veb
201000	10610	-1	non-veb
201000	10610	-1	non-veb
201000	107	1	non-veb
201000	10801	1	non-veb
201000	10901	-1	non-veb
201000	70601	1	non-veb
201000	70602	1	non-veb
201000	70603	1	non-veb
201000	70604	1	non-veb
201000	70605	1	non-veb
201000	70606	-1	non-veb
201000	70607	-1	non-veb
201000	70608	-1	non-veb
201000	70609	-1	non-veb
201000	70610	-1	non-veb
201000	70613	1	non-veb
201000	70614	-1	non-veb
201000	70615	1	non-veb
201000	70616	-1	non-veb
201000	70701	1	non-veb
201000	70702	1	non-veb
201000	70703	1	non-veb
201000	70704	1	non-veb
201000	70705	1	non-veb
201000	70706	-1	non-veb
201000	70707	-1	non-veb
201000	70708	-1	non-veb
201000	70709	-1	non-veb
201000	70710	-1	non-veb
201000	70713	1	non-veb
201000	70714	-1	non-veb
201000	70715	1	non-veb
201000	70716	-1	non-veb
201000	70801	1	non-veb
201000	70802	-1	non-veb
201100	102	1	non-veb
201100	105	-1	non-veb
201100	106	1	non-veb
201100	10605	-1	non-veb
201100	10605	-1	non-veb
201100	10610	-1	non-veb
201100	10610	-1	non-veb
201100	107	1	non-veb
201110	102	1	non-veb
201120	107	1	non-veb
201130	105	-1	non-veb
201130	106	1	non-veb
201130	10605	-1	non-veb
201130	10605	-1	non-veb
201200	10801	1	non-veb
201200	10901	-1	non-veb
201200	70601	1	non-veb
201200	70602	1	non-veb
201200	70603	1	non-veb
201200	70604	1	non-veb
201200	70605	1	non-veb
201200	70606	-1	non-veb
201200	70607	-1	non-veb
201200	70608	-1	non-veb
201200	70609	-1	non-veb
201200	70610	-1	non-veb
201200	70613	1	non-veb
201200	70614	-1	non-veb
201200	70701	1	non-veb
201200	70702	1	non-veb
201200	70703	1	non-veb
201200	70704	1	non-veb
201200	70705	1	non-veb
201200	70706	-1	non-veb
201200	70707	-1	non-veb
201200	70708	-1	non-veb
201200	70709	-1	non-veb
201200	70710	-1	non-veb
201200	70713	1	non-veb
201200	70714	-1	non-veb
201200	70801	1	non-veb
201200	70802	-1	non-veb
201210	70601	1	non-veb
201210	70602	1	non-veb
201210	70603	1	non-veb
201210	70604	1	non-veb
201210	70605	1	non-veb
201210	70606	-1	non-veb
201210	70607	-1	non-veb
201210	70608	-1	non-veb
201210	70609	-1	non-veb
201210	70610	-1	non-veb
201210	70613	1	non-veb
201210	70614	-1	non-veb
201220	10801	1	non-veb
201220	10901	-1	non-veb
201220	70701	1	non-veb
201220	70702	1	non-veb
201220	70703	1	non-veb
201220	70704	1	non-veb
201220	70705	1	non-veb
201220	70706	-1	non-veb
201220	70707	-1	non-veb
201220	70708	-1	non-veb
201220	70709	-1	non-veb
201220	70710	-1	non-veb
201220	70713	1	non-veb
201220	70714	-1	non-veb
201220	70801	1	non-veb
201220	70802	-1	non-veb
202000	312	1	non-veb
202000	31701	1	non-veb
202000	31704	1	non-veb
202000	32901	1	non-veb
203000	30109	1	non-veb
203000	30111	1	non-veb
203000	30116	1	non-veb
203000	30117	1	non-veb
203000	30219	1	non-veb
203000	30122	1	non-veb
203000	30123	1	non-veb
203000	30230	1	non-veb
203000	30231	1	non-veb
203000	30236	1	non-veb
203000	30411	1	non-veb
203000	30412	1	non-veb
203000	30414	1	non-veb
203000	30415	1	non-veb
203100	30109	1	non-veb
203100	30116	1	non-veb
203200	30111	1	non-veb
203200	30117	1	non-veb
203200	30122	1	non-veb
203200	30123	1	non-veb
204000	20313	1	non-veb
204000	20314	1	non-veb
204000	313	1	non-veb
204000	314	1	non-veb
204000	315	1	non-veb
204000	316	1	non-veb
204000	31702	1	non-veb
204000	31703	1	non-veb
205000	20309	1	non-veb
205000	20310	1	non-veb
0	30214	0	non-veb
205000	30220	1	non-veb
205000	30223	1	non-veb
205000	30227	1	non-veb
205000	30601	1	non-veb
205000	30606	1	non-veb
205000	40101	1	non-veb
205000	40105	1	non-veb
205000	40106	1	non-veb
0	40108	0	non-veb
0	40109	0	non-veb
0	40110	0	non-veb
0	40111	0	non-veb
205000	40116	1	non-veb
205000	402	1	non-veb
205000	40301	1	non-veb
205000	40302	1	non-veb
205000	40306	1	non-veb
205000	40312	1	non-veb
205000	40314	1	non-veb
205000	404	1	non-veb
205000	405	1	non-veb
205000	406	1	non-veb
205000	407	1	non-veb
205000	408	1	non-veb
205000	409	1	non-veb
205000	40908	-1	non-veb
205000	410	1	non-veb
205000	411	1	non-veb
205000	412	1	non-veb
205000	413	1	non-veb
205000	414	1	non-veb
205000	415	1	non-veb
205000	416	1	non-veb
205000	417	1	non-veb
205000	418	1	non-veb
205000	419	1	non-veb
205000	420	1	non-veb
205000	421	1	non-veb
205000	422	1	non-veb
205000	423	1	non-veb
205000	425	1	non-veb
205000	426	1	non-veb
205000	427	1	non-veb
205000	428	1	non-veb
205000	429	1	non-veb
205000	430	1	non-veb
205000	431	1	non-veb
205000	432	1	non-veb
205000	433	1	non-veb
205000	434	1	non-veb
205000	435	1	non-veb
205000	436	1	non-veb
205000	437	1	non-veb
205000	438	1	non-veb
205000	439	1	non-veb
205000	440	1	non-veb
205000	47401	1	non-veb
0	47409	0	non-veb
205000	47418	1	non-veb
205000	476	1	non-veb
205000	47606	-1	non-veb
205000	47607	-1	non-veb
205000	47608	-1	non-veb
205000	47609	-1	non-veb
205000	521	1	non-veb
205000	522	1	non-veb
205000	52403	1	non-veb
205000	52404	1	non-veb
205100	40101	1	non-veb
205100	40105	1	non-veb
205100	40106	1	non-veb
0	40108	0	non-veb
0	40109	0	non-veb
0	40110	0	non-veb
0	40111	0	non-veb
205100	40116	1	non-veb
205100	402	1	non-veb
205100	40301	1	non-veb
205100	40302	1	non-veb
205100	40306	1	non-veb
205100	40312	1	non-veb
205100	40314	1	non-veb
205200	404	1	non-veb
205300	405	1	non-veb
205300	406	1	non-veb
205300	407	1	non-veb
205300	408	1	non-veb
205300	40803	-1	non-veb
205300	40810	-1	non-veb
205300	40813	-1	non-veb
205300	40817	-1	non-veb
205300	40820	-1	non-veb
205300	40821	-1	non-veb
0	30214	0	non-veb
205400	30220	1	non-veb
205400	30223	1	non-veb
205400	30601	1	non-veb
205400	30606	1	non-veb
205400	40821	1	non-veb
205400	409	1	non-veb
205400	40908	-1	non-veb
0	47409	0	non-veb
205500	410	1	non-veb
205500	411	1	non-veb
205500	412	1	non-veb
205500	413	1	non-veb
205500	414	1	non-veb
205500	415	1	non-veb
205500	416	1	non-veb
205500	417	1	non-veb
205500	418	1	non-veb
205500	419	1	non-veb
205500	420	1	non-veb
205500	421	1	non-veb
205500	422	1	non-veb
205500	425	1	non-veb
205500	427	1	non-veb
205500	428	1	non-veb
205500	429	1	non-veb
205500	430	1	non-veb
205500	431	1	non-veb
205500	432	1	non-veb
205500	433	1	non-veb
205500	434	1	non-veb
205500	435	1	non-veb
205500	436	1	non-veb
205500	437	1	non-veb
205500	438	1	non-veb
205500	439	1	non-veb
205500	440	1	non-veb
205500	47601	1	non-veb
205500	47602	1	non-veb
205500	521	1	non-veb
205500	52403	1	non-veb
205510	410	1	non-veb
205520	44007	1	non-veb
205530	411	1	non-veb
205530	412	1	non-veb
205530	413	1	non-veb
205530	414	1	non-veb
205530	415	1	non-veb
205530	416	1	non-veb
205530	417	1	non-veb
205530	418	1	non-veb
205530	419	1	non-veb
205530	420	1	non-veb
205530	421	1	non-veb
205530	422	1	non-veb
205530	425	1	non-veb
205530	427	1	non-veb
205530	428	1	non-veb
205530	429	1	non-veb
205530	430	1	non-veb
205530	431	1	non-veb
205530	432	1	non-veb
205530	433	1	non-veb
205530	434	1	non-veb
205530	435	1	non-veb
205530	436	1	non-veb
205530	437	1	non-veb
205530	438	1	non-veb
205530	439	1	non-veb
205530	44001	1	non-veb
205530	44002	1	non-veb
205530	44003	1	non-veb
205530	44004	1	non-veb
205530	44005	1	non-veb
205530	44006	1	non-veb
205530	47601	1	non-veb
205530	47602	1	non-veb
205530	521	1	non-veb
205530	52403	1	non-veb
205600	40803	1	non-veb
205600	40813	1	non-veb
205600	40817	1	non-veb
205600	40820	1	non-veb
205600	423	1	non-veb
205600	426	1	non-veb
205600	47603	1	non-veb
205600	47605	1	non-veb
205600	522	1	non-veb
205600	52404	1	non-veb
205700	47401	1	non-veb
206000	520	1	non-veb
206000	52401	1	non-veb
207000	523	1	non-veb
207000	52406	1	non-veb
208000	52602	1	non-veb
209000	50719	1	non-veb
209000	50219	1	non-veb
209000	50319	1	non-veb
209000	51210	1	non-veb
209000	51310	1	non-veb
209000	51410	1	non-veb
209000	51510	1	non-veb
209000	51610	1	non-veb
209000	51710	1	non-veb
209000	51810	1	non-veb
209000	51910	1	non-veb
209000	60105	1	non-veb
209000	44115	1	non-veb
209000	44215	1	non-veb
209000	44315	1	non-veb
209000	44415	1	non-veb
209000	44515	1	non-veb
209000	44815	1	non-veb
209000	45115	1	non-veb
209000	45818	1	non-veb
209000	46008	1	non-veb
209000	46108	1	non-veb
209000	46208	1	non-veb
209000	46308	1	non-veb
209000	46408	1	non-veb
209000	46708	1	non-veb
209000	47008	1	non-veb
209000	47804	1	non-veb
209000	32015	1	non-veb
209000	32115	1	non-veb
209000	32211	1	non-veb
209000	32311	1	non-veb
209000	32403	1	non-veb
209000	44615	1	non-veb
209000	44715	1	non-veb
209000	44915	1	non-veb
209000	45015	1	non-veb
209000	45215	1	non-veb
209000	45315	1	non-veb
209000	45415	1	non-veb
209000	45615	1	non-veb
209000	46508	1	non-veb
209000	46608	1	non-veb
209000	46808	1	non-veb
209000	46908	1	non-veb
209000	47108	1	non-veb
209000	47208	1	non-veb
209000	47308	1	non-veb
209000	45515	1	non-veb
209000	45715	1	non-veb
209000	20321	1	non-veb
209000	30126	1	non-veb
209000	30226	1	non-veb
209000	30410	1	non-veb
209000	30607	1	non-veb
209000	32505	1	non-veb
209000	45918	1	non-veb
209000	47425	1	non-veb
209000	47702	1	non-veb
209000	47902	1	non-veb
209000	50507	1	non-veb
209000	50908	1	non-veb
209000	60206	1	non-veb
209000	60324	1	non-veb
209000	60405	1	non-veb
209000	60706	1	non-veb
209000	61012	1	non-veb
209000	61501	1	non-veb
209100	50719	1	non-veb
209200	50219	1	non-veb
209200	50319	1	non-veb
209300	51210	1	non-veb
209300	51310	1	non-veb
209300	51410	1	non-veb
209300	51510	1	non-veb
209300	51610	1	non-veb
209300	51710	1	non-veb
209300	51810	1	non-veb
209300	51910	1	non-veb
209400	60105	1	non-veb
209500	32015	1	non-veb
209500	32115	1	non-veb
209500	32211	1	non-veb
209500	32311	1	non-veb
209500	32403	1	non-veb
209600	44615	1	non-veb
209600	44715	1	non-veb
209600	44915	1	non-veb
209600	45015	1	non-veb
209600	45215	1	non-veb
209600	45315	1	non-veb
209600	45415	1	non-veb
209600	45615	1	non-veb
209600	46508	1	non-veb
209600	46608	1	non-veb
209600	46808	1	non-veb
209600	46908	1	non-veb
209600	47108	1	non-veb
209600	47208	1	non-veb
209600	47308	1	non-veb
209700	45515	1	non-veb
209700	45715	1	non-veb
209800	44115	1	non-veb
209800	44215	1	non-veb
209800	44315	1	non-veb
209800	44415	1	non-veb
209800	44515	1	non-veb
209800	44815	1	non-veb
209800	45115	1	non-veb
209800	45818	1	non-veb
209800	46008	1	non-veb
209800	46108	1	non-veb
209800	46208	1	non-veb
209800	46308	1	non-veb
209800	46408	1	non-veb
209800	46708	1	non-veb
209800	47008	1	non-veb
209800	47804	1	non-veb
209900	20321	1	non-veb
209900	30126	1	non-veb
209900	30226	1	non-veb
209900	30410	1	non-veb
209900	30607	1	non-veb
209900	32505	1	non-veb
209900	45918	1	non-veb
209900	47425	1	non-veb
209900	47702	1	non-veb
209900	47902	1	non-veb
209900	50507	1	non-veb
209900	50908	1	non-veb
209900	60206	1	non-veb
209900	60324	1	non-veb
209900	60405	1	non-veb
209900	60706	1	non-veb
209900	61012	1	non-veb
209900	61501	1	non-veb
0	30222	0	non-veb
0	30221	0	non-veb
299000	30232	0	non-veb
299000	30233	0	non-veb
0	303	0	non-veb
0	304	0	non-veb
299000	30603	1	non-veb
299000	30604	1	non-veb
299000	318	1	non-veb
299000	40307	1	non-veb
299000	47403	1	non-veb
299000	47405	1	non-veb
299000	47407	1	non-veb
299000	47411	1	non-veb
299000	47412	1	non-veb
299000	47414	1	non-veb
299000	47416	1	non-veb
299000	47419	1	non-veb
299000	47422	1	non-veb
299000	47426	1	non-veb
299000	47606	1	non-veb
299000	47607	1	non-veb
299000	47608	1	non-veb
299000	47609	1	non-veb
299000	50407	1	non-veb
299000	50408	1	non-veb
299000	52402	1	non-veb
299000	52405	1	non-veb
299000	52407	1	non-veb
299000	52501	1	non-veb
299000	60301	1	non-veb
299000	60305	1	non-veb
299000	60307	1	non-veb
299000	60309	1	non-veb
299000	60311	1	non-veb
299000	60313	1	non-veb
299000	60320	1	non-veb
299000	60322	1	non-veb
299000	60338	1	non-veb
299000	60340	1	non-veb
299000	60342	1	non-veb
299000	60344	1	non-veb
299000	60348	1	non-veb
299000	60806	1	non-veb
299000	613	1	non-veb
299000	61701	1	non-veb
199000	61213	1	not_listed
199000	30218	1	not_listed
