REGN	PLAN	NUM_SC	A_P	VR	VV	VITG	ORA	OVA	OITGA	ORP	OVP	OITGP	IR	IV	IITG	DT	PRIZ
2.0	À	32201	1	0.0	5065.0	5065.0	0.0	133.0	133.0	0.0	244.0	244.0	0.0	4954.0	4954.0	2013-01-01	1.0
2.0	À	45204	1	600.0	0.0	600.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0	600.0	2013-01-01	1.0
2.0	À	45206	1	211029.0	0.0	211029.0	0.0	0.0	0.0	1000.0	0.0	1000.0	210029.0	0.0	210029.0	2013-01-01	1.0
2.0	À	45207	1	388984.0	0.0	388984.0	112987.0	0.0	112987.0	0.0	0.0	0.0	501971.0	0.0	501971.0	2013-01-01	1.0
2.0	À	45208	1	882376.0	0.0	882376.0	0.0	0.0	0.0	85266.0	0.0	85266.0	797110.0	0.0	797110.0	2013-01-01	1.0
2.0	À	45502	1	2750.0	0.0	2750.0	0.0	0.0	0.0	2750.0	0.0	2750.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	45503	1	5535.0	0.0	5535.0	4850.0	0.0	4850.0	4035.0	0.0	4035.0	6350.0	0.0	6350.0	2013-01-01	1.0
2.0	À	45504	1	1633.0	0.0	1633.0	2835.0	0.0	2835.0	567.0	0.0	567.0	3901.0	0.0	3901.0	2013-01-01	1.0
2.0	À	45505	1	3243.0	0.0	3243.0	700.0	0.0	700.0	697.0	0.0	697.0	3246.0	0.0	3246.0	2013-01-01	1.0
2.0	À	45506	1	21658.0	0.0	21658.0	429.0	0.0	429.0	1132.0	0.0	1132.0	20955.0	0.0	20955.0	2013-01-01	1.0
2.0	À	45507	1	520.0	0.0	520.0	0.0	0.0	0.0	27.0	0.0	27.0	493.0	0.0	493.0	2013-01-01	1.0
2.0	À	45509	1	303.0	0.0	303.0	480.0	0.0	480.0	763.0	0.0	763.0	20.0	0.0	20.0	2013-01-01	1.0
2.0	À	45812	1	4422.0	12599.0	17021.0	0.0	332.0	332.0	0.0	609.0	609.0	4422.0	12322.0	16744.0	2013-01-01	1.0
2.0	À	45815	1	0.0	0.0	0.0	722.0	0.0	722.0	22.0	0.0	22.0	700.0	0.0	700.0	2013-01-01	1.0
2.0	À	45915	1	0.0	0.0	0.0	17.0	0.0	17.0	3.0	0.0	3.0	14.0	0.0	14.0	2013-01-01	1.0
2.0	À	47404	1	61.0	4941.0	5002.0	121652.0	116802.0	238454.0	114484.0	115825.0	230309.0	7229.0	5918.0	13147.0	2013-01-01	1.0
2.0	À	47408	1	0.0	0.0	0.0	574769.0	631623.0	1206392.0	574769.0	631623.0	1206392.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	47423	1	2079.0	1387.0	3466.0	11712.0	10255.0	21967.0	7947.0	9936.0	17883.0	5844.0	1706.0	7550.0	2013-01-01	1.0
2.0	À	47427	1	162.0	0.0	162.0	300.0	0.0	300.0	72.0	0.0	72.0	390.0	0.0	390.0	2013-01-01	1.0
2.0	À	60302	1	95.0	0.0	95.0	26.0	0.0	26.0	121.0	0.0	121.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60306	1	0.0	0.0	0.0	694.0	0.0	694.0	694.0	0.0	694.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60308	1	0.0	0.0	0.0	53.0	0.0	53.0	53.0	0.0	53.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60310	1	277.0	0.0	277.0	193.0	0.0	193.0	451.0	0.0	451.0	19.0	0.0	19.0	2013-01-01	1.0
2.0	À	60312	1	621.0	0.0	621.0	5782.0	0.0	5782.0	5697.0	0.0	5697.0	706.0	0.0	706.0	2013-01-01	1.0
2.0	À	60314	1	0.0	140.0	140.0	0.0	53.0	53.0	0.0	193.0	193.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60323	1	37.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	37.0	2013-01-01	1.0
2.0	À	60401	1	5153.0	0.0	5153.0	50.0	0.0	50.0	132.0	0.0	132.0	5071.0	0.0	5071.0	2013-01-01	1.0
2.0	À	60409	1	439.0	0.0	439.0	0.0	0.0	0.0	0.0	0.0	0.0	439.0	0.0	439.0	2013-01-01	1.0
2.0	À	60701	1	0.0	0.0	0.0	58.0	0.0	58.0	58.0	0.0	58.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60901	1	23.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	23.0	2013-01-01	1.0
2.0	À	61002	1	35.0	0.0	35.0	0.0	0.0	0.0	30.0	0.0	30.0	5.0	0.0	5.0	2013-01-01	1.0
2.0	À	61008	1	25.0	0.0	25.0	100.0	0.0	100.0	75.0	0.0	75.0	50.0	0.0	50.0	2013-01-01	1.0
2.0	À	61009	1	109.0	0.0	109.0	148.0	0.0	148.0	46.0	0.0	46.0	211.0	0.0	211.0	2013-01-01	1.0
2.0	À	61209	1	0.0	0.0	0.0	132.0	0.0	132.0	132.0	0.0	132.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	61403	1	2045.0	0.0	2045.0	21.0	0.0	21.0	119.0	0.0	119.0	1947.0	0.0	1947.0	2013-01-01	1.0
2.0	À	70606	1	411786.0	0.0	411786.0	100703.0	0.0	100703.0	0.0	0.0	0.0	512489.0	0.0	512489.0	2013-01-01	1.0
2.0	À	70608	1	79162.0	0.0	79162.0	5407.0	0.0	5407.0	0.0	0.0	0.0	84569.0	0.0	84569.0	2013-01-01	1.0
2.0	À	70611	1	8231.0	0.0	8231.0	773.0	0.0	773.0	0.0	0.0	0.0	9004.0	0.0	9004.0	2013-01-01	1.0
2.0	À	10207	2	71000.0	0.0	71000.0	0.0	0.0	0.0	0.0	0.0	0.0	71000.0	0.0	71000.0	2013-01-01	1.0
2.0	À	10601	2	189.0	0.0	189.0	3.0	0.0	3.0	0.0	0.0	0.0	186.0	0.0	186.0	2013-01-01	1.0
2.0	À	10602	2	269000.0	0.0	269000.0	0.0	0.0	0.0	0.0	0.0	0.0	269000.0	0.0	269000.0	2013-01-01	1.0
2.0	À	10701	2	12003.0	0.0	12003.0	0.0	0.0	0.0	0.0	0.0	0.0	12003.0	0.0	12003.0	2013-01-01	1.0
2.0	À	10801	2	206565.0	0.0	206565.0	0.0	0.0	0.0	3.0	0.0	3.0	206568.0	0.0	206568.0	2013-01-01	1.0
2.0	À	30220	2	0.0	16770.0	16770.0	0.0	27447.0	27447.0	0.0	10677.0	10677.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	30222	2	0.0	0.0	0.0	88.0	718.0	806.0	88.0	718.0	806.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	30223	2	22945.0	0.0	22945.0	462400.0	0.0	462400.0	439455.0	0.0	439455.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	31302	2	0.0	0.0	0.0	8000.0	0.0	8000.0	8000.0	0.0	8000.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	31303	2	0.0	0.0	0.0	8000.0	0.0	8000.0	8000.0	0.0	8000.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	31304	2	0.0	0.0	0.0	0.0	0.0	0.0	150000.0	0.0	150000.0	150000.0	0.0	150000.0	2013-01-01	1.0
2.0	À	31501	2	932.0	0.0	932.0	3829.0	0.0	3829.0	4216.0	0.0	4216.0	1319.0	0.0	1319.0	2013-01-01	1.0
2.0	À	40601	2	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2013-01-01	1.0
2.0	À	40702	2	310052.0	12762.0	322814.0	1816692.0	27859.0	1844551.0	1897816.0	26637.0	1924453.0	391176.0	11540.0	402716.0	2013-01-01	1.0
2.0	À	40703	2	5566.0	53.0	5619.0	8101.0	53.0	8154.0	7083.0	0.0	7083.0	4548.0	0.0	4548.0	2013-01-01	1.0
2.0	À	40802	2	5595.0	0.0	5595.0	18939.0	682.0	19621.0	16763.0	682.0	17445.0	3419.0	0.0	3419.0	2013-01-01	1.0
2.0	À	40804	2	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2013-01-01	1.0
2.0	À	40807	2	154.0	1006.0	1160.0	951.0	912.0	1863.0	880.0	228.0	1108.0	83.0	322.0	405.0	2013-01-01	1.0
2.0	À	40817	2	17487.0	9286.0	26773.0	438549.0	32683.0	471232.0	460351.0	33062.0	493413.0	39289.0	9665.0	48954.0	2013-01-01	1.0
2.0	À	40820	2	33.0	66.0	99.0	17.0	3.0	20.0	17.0	1.0	18.0	33.0	64.0	97.0	2013-01-01	1.0
2.0	À	40821	2	3.0	0.0	3.0	11895.0	0.0	11895.0	12049.0	0.0	12049.0	157.0	0.0	157.0	2013-01-01	1.0
2.0	À	40905	2	159.0	0.0	159.0	31498.0	0.0	31498.0	31498.0	0.0	31498.0	159.0	0.0	159.0	2013-01-01	1.0
2.0	À	40909	2	0.0	92.0	92.0	2877.0	12206.0	15083.0	2877.0	12205.0	15082.0	0.0	91.0	91.0	2013-01-01	1.0
2.0	À	40910	2	0.0	0.0	0.0	1829.0	2426.0	4255.0	1829.0	2426.0	4255.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	40911	2	156.0	0.0	156.0	37934.0	0.0	37934.0	38387.0	0.0	38387.0	609.0	0.0	609.0	2013-01-01	1.0
2.0	À	40912	2	0.0	0.0	0.0	3536.0	12817.0	16353.0	3592.0	12918.0	16510.0	56.0	101.0	157.0	2013-01-01	1.0
2.0	À	40913	2	0.0	0.0	0.0	7933.0	42879.0	50812.0	8094.0	43788.0	51882.0	161.0	909.0	1070.0	2013-01-01	1.0
2.0	À	42105	2	45503.0	0.0	45503.0	11103.0	0.0	11103.0	27790.0	0.0	27790.0	62190.0	0.0	62190.0	2013-01-01	1.0
2.0	À	42106	2	0.0	0.0	0.0	0.0	0.0	0.0	1773.0	0.0	1773.0	1773.0	0.0	1773.0	2013-01-01	1.0
2.0	À	42107	2	100000.0	0.0	100000.0	0.0	0.0	0.0	0.0	0.0	0.0	100000.0	0.0	100000.0	2013-01-01	1.0
2.0	À	42301	2	921.0	2848.0	3769.0	13137.0	18093.0	31230.0	13170.0	18371.0	31541.0	954.0	3126.0	4080.0	2013-01-01	1.0
2.0	À	42304	2	1758.0	0.0	1758.0	1346.0	0.0	1346.0	4.0	0.0	4.0	416.0	0.0	416.0	2013-01-01	1.0
2.0	À	42305	2	107129.0	10564.0	117693.0	13196.0	6311.0	19507.0	54999.0	3237.0	58236.0	148932.0	7490.0	156422.0	2013-01-01	1.0
2.0	À	42306	2	90674.0	8891.0	99565.0	134488.0	7186.0	141674.0	62086.0	12055.0	74141.0	18272.0	13760.0	32032.0	2013-01-01	1.0
2.0	À	42601	2	0.0	75.0	75.0	0.0	4.0	4.0	0.0	2.0	2.0	0.0	73.0	73.0	2013-01-01	1.0
2.0	À	45215	2	277127.0	0.0	277127.0	54051.0	0.0	54051.0	66995.0	0.0	66995.0	290071.0	0.0	290071.0	2013-01-01	1.0
2.0	À	45515	2	3741.0	0.0	3741.0	168.0	0.0	168.0	695.0	0.0	695.0	4268.0	0.0	4268.0	2013-01-01	1.0
2.0	À	45818	2	17021.0	0.0	17021.0	277.0	0.0	277.0	0.0	0.0	0.0	16744.0	0.0	16744.0	2013-01-01	1.0
2.0	À	47407	2	0.0	0.0	0.0	631108.0	575373.0	1206481.0	631108.0	575373.0	1206481.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	47416	2	51.0	0.0	51.0	667.0	0.0	667.0	616.0	0.0	616.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	47422	2	31.0	553.0	584.0	1582.0	7449.0	9031.0	1653.0	6902.0	8555.0	102.0	6.0	108.0	2013-01-01	1.0
2.0	À	47425	2	13044.0	0.0	13044.0	24399.0	0.0	24399.0	17424.0	0.0	17424.0	6069.0	0.0	6069.0	2013-01-01	1.0
2.0	À	47426	2	2.0	0.0	2.0	12.0	0.0	12.0	151.0	0.0	151.0	141.0	0.0	141.0	2013-01-01	1.0
2.0	À	52301	2	0.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	101.0	101.0	0.0	101.0	2013-01-01	1.0
2.0	À	52303	2	101.0	0.0	101.0	101.0	0.0	101.0	0.0	0.0	0.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	52305	2	10000.0	0.0	10000.0	0.0	0.0	0.0	0.0	0.0	0.0	10000.0	0.0	10000.0	2013-01-01	1.0
2.0	À	52307	2	500.0	0.0	500.0	0.0	0.0	0.0	0.0	0.0	0.0	500.0	0.0	500.0	2013-01-01	1.0
2.0	À	52501	2	112.0	0.0	112.0	0.0	0.0	0.0	72.0	0.0	72.0	184.0	0.0	184.0	2013-01-01	1.0
2.0	À	60301	2	1349.0	0.0	1349.0	3466.0	0.0	3466.0	2550.0	0.0	2550.0	433.0	0.0	433.0	2013-01-01	1.0
2.0	À	60305	2	2410.0	0.0	2410.0	5890.0	0.0	5890.0	3480.0	0.0	3480.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60307	2	0.0	0.0	0.0	7.0	0.0	7.0	7.0	0.0	7.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	À	60309	2	212.0	0.0	212.0	404.0	0.0	404.0	219.0	0.0	219.0	27.0	0.0	27.0	2013-01-01	1.0
2.0	À	60311	2	452.0	0.0	452.0	1295.0	0.0	1295.0	988.0	0.0	988.0	145.0	0.0	145.0	2013-01-01	1.0
2.0	À	60324	2	37.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	37.0	2013-01-01	1.0
2.0	À	60405	2	34.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	34.0	2013-01-01	1.0
2.0	À	60601	2	3914.0	0.0	3914.0	132.0	0.0	132.0	27.0	0.0	27.0	3809.0	0.0	3809.0	2013-01-01	1.0
2.0	À	60603	2	95.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	95.0	2013-01-01	1.0
2.0	À	60903	2	6.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	2013-01-01	1.0
2.0	À	61301	2	50.0	0.0	50.0	8.0	0.0	8.0	0.0	0.0	0.0	42.0	0.0	42.0	2013-01-01	1.0
2.0	À	61304	2	110.0	0.0	110.0	24.0	0.0	24.0	22.0	0.0	22.0	108.0	0.0	108.0	2013-01-01	1.0
2.0	À	70601	2	457436.0	0.0	457436.0	1.0	0.0	1.0	105416.0	0.0	105416.0	562851.0	0.0	562851.0	2013-01-01	1.0
2.0	À	70603	2	71918.0	0.0	71918.0	0.0	0.0	0.0	4480.0	0.0	4480.0	76398.0	0.0	76398.0	2013-01-01	1.0
2.0	Â	90701	1	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	2013-01-01	1.0
2.0	Â	90803	1	13647.0	0.0	13647.0	0.0	0.0	0.0	0.0	0.0	0.0	13647.0	0.0	13647.0	2013-01-01	1.0
2.0	Â	90901	1	87436.0	0.0	87436.0	20856.0	0.0	20856.0	20029.0	0.0	20029.0	88263.0	0.0	88263.0	2013-01-01	1.0
2.0	Â	90902	1	65097.0	0.0	65097.0	598.0	0.0	598.0	5053.0	0.0	5053.0	60642.0	0.0	60642.0	2013-01-01	1.0
2.0	Â	91202	1	8.0	0.0	8.0	1.0	0.0	1.0	6.0	0.0	6.0	3.0	0.0	3.0	2013-01-01	1.0
2.0	Â	91203	1	1.0	0.0	1.0	6.0	0.0	6.0	1.0	0.0	1.0	6.0	0.0	6.0	2013-01-01	1.0
2.0	Â	91207	1	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	2013-01-01	1.0
2.0	Â	91414	1	262331.0	0.0	262331.0	2528.0	0.0	2528.0	3021.0	0.0	3021.0	261838.0	0.0	261838.0	2013-01-01	1.0
2.0	Â	91604	1	7654.0	29325.0	36979.0	34.0	980.0	1014.0	0.0	1417.0	1417.0	7688.0	28888.0	36576.0	2013-01-01	1.0
2.0	Â	91704	1	68685.0	9481.0	78166.0	0.0	249.0	249.0	0.0	458.0	458.0	68685.0	9272.0	77957.0	2013-01-01	1.0
2.0	Â	91802	1	148920.0	0.0	148920.0	0.0	0.0	0.0	0.0	0.0	0.0	148920.0	0.0	148920.0	2013-01-01	1.0
2.0	Â	99998	1	790955.0	0.0	790955.0	85322.0	0.0	85322.0	78415.0	0.0	78415.0	797862.0	0.0	797862.0	2013-01-01	1.0
2.0	Â	91003	2	0.0	0.0	0.0	284.0	0.0	284.0	284.0	0.0	284.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Â	91004	2	0.0	0.0	0.0	34.0	0.0	34.0	34.0	0.0	34.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Â	91311	2	17864.0	0.0	17864.0	1101.0	0.0	1101.0	3000.0	0.0	3000.0	19763.0	0.0	19763.0	2013-01-01	1.0
2.0	Â	91312	2	706472.0	0.0	706472.0	1516.0	0.0	1516.0	33588.0	0.0	33588.0	738544.0	0.0	738544.0	2013-01-01	1.0
2.0	Â	91315	2	10101.0	0.0	10101.0	101.0	0.0	101.0	0.0	0.0	0.0	10000.0	0.0	10000.0	2013-01-01	1.0
2.0	Â	91316	2	0.0	0.0	0.0	29000.0	0.0	29000.0	29000.0	0.0	29000.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Â	91317	2	36328.0	3069.0	39397.0	46246.0	133.0	46379.0	19323.0	93.0	19416.0	9405.0	3029.0	12434.0	2013-01-01	1.0
2.0	Â	91507	2	17121.0	0.0	17121.0	0.0	0.0	0.0	0.0	0.0	0.0	17121.0	0.0	17121.0	2013-01-01	1.0
2.0	Â	99999	2	692590.0	0.0	692590.0	29960.0	0.0	29960.0	25227.0	0.0	25227.0	687857.0	0.0	687857.0	2013-01-01	1.0
2.0	Ã	93001	1	0.0	3665.0	3665.0	73412.0	573670.0	647082.0	73412.0	536332.0	609744.0	0.0	41003.0	41003.0	2013-01-01	1.0
2.0	Ã	93301	1	0.0	0.0	0.0	93803.0	4063.0	97866.0	93803.0	4063.0	97866.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	93302	1	0.0	0.0	0.0	93803.0	4069.0	97872.0	93803.0	4069.0	97872.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	93303	1	93803.0	0.0	93803.0	92522.0	0.0	92522.0	93803.0	0.0	93803.0	92522.0	0.0	92522.0	2013-01-01	1.0
2.0	Ã	93304	1	0.0	0.0	0.0	92522.0	0.0	92522.0	92522.0	0.0	92522.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	93801	1	0.0	0.0	0.0	4352.0	0.0	4352.0	4232.0	0.0	4232.0	120.0	0.0	120.0	2013-01-01	1.0
2.0	Ã	96001	2	3640.0	0.0	3640.0	534160.0	73622.0	607782.0	571644.0	73622.0	645266.0	41124.0	0.0	41124.0	2013-01-01	1.0
2.0	Ã	96301	2	0.0	0.0	0.0	4063.0	94227.0	98290.0	4063.0	94227.0	98290.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	96302	2	0.0	0.0	0.0	4063.0	92988.0	97051.0	4063.0	92988.0	97051.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	96303	2	0.0	93170.0	93170.0	0.0	95297.0	95297.0	0.0	93245.0	93245.0	0.0	91118.0	91118.0	2013-01-01	1.0
2.0	Ã	96304	2	0.0	0.0	0.0	0.0	92589.0	92589.0	0.0	92589.0	92589.0	0.0	0.0	0.0	2013-01-01	1.0
2.0	Ã	96801	2	658.0	0.0	658.0	5969.0	0.0	5969.0	6714.0	0.0	6714.0	1403.0	0.0	1403.0	2013-01-01	1.0
2.0	Ä	98010	1	0.0	0.0	4511305.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4511305.0	2013-01-01	1.0
2.0	Ä	98040	2	0.0	0.0	843087.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	843087.0	2013-01-01	1.0
2.0	Ä	98070	2	0.0	0.0	3668218.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3668218.0	2013-01-01	1.0
5.0	À	10605	1	27311.0	0.0	27311.0	3068.0	0.0	3068.0	2627.0	0.0	2627.0	27752.0	0.0	27752.0	2013-01-01	1.0
5.0	À	20202	1	97902.0	43369.0	141271.0	1019417.0	443597.0	1463014.0	1008412.0	440621.0	1449033.0	108907.0	46345.0	155252.0	2013-01-01	1.0
5.0	À	20208	1	16245.0	1562.0	17807.0	35968.0	3422.0	39390.0	33439.0	3465.0	36904.0	18774.0	1519.0	20293.0	2013-01-01	1.0
5.0	À	20209	1	0.0	0.0	0.0	86500.0	3173.0	89673.0	86500.0	3173.0	89673.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30102	1	108667.0	0.0	108667.0	12782372.0	0.0	12782372.0	12313404.0	0.0	12313404.0	577635.0	0.0	577635.0	2013-01-01	1.0
5.0	À	30110	1	6879.0	18169.0	25048.0	109195.0	130673.0	239868.0	86147.0	137052.0	223199.0	29927.0	11790.0	41717.0	2013-01-01	1.0
5.0	À	30114	1	0.0	1051347.0	1051347.0	0.0	3212451.0	3212451.0	0.0	2908166.0	2908166.0	0.0	1355632.0	1355632.0	2013-01-01	1.0
5.0	À	30202	1	56404.0	0.0	56404.0	1560.0	0.0	1560.0	0.0	0.0	0.0	57964.0	0.0	57964.0	2013-01-01	1.0
5.0	À	30204	1	28402.0	0.0	28402.0	311.0	0.0	311.0	0.0	0.0	0.0	28713.0	0.0	28713.0	2013-01-01	1.0
5.0	À	30213	1	10760.0	3389.0	14149.0	72037.0	91.0	72128.0	82797.0	3480.0	86277.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30221	1	497.0	0.0	497.0	172299.0	0.0	172299.0	172796.0	0.0	172796.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30233	1	1428.0	39.0	1467.0	31164.0	13108.0	44272.0	30158.0	961.0	31119.0	2434.0	12186.0	14620.0	2013-01-01	1.0
5.0	À	30302	1	69018.0	119824.0	188842.0	331806.0	158699.0	490505.0	271448.0	165634.0	437082.0	129376.0	112889.0	242265.0	2013-01-01	1.0
5.0	À	30402	1	8486.0	0.0	8486.0	966184.0	0.0	966184.0	973651.0	0.0	973651.0	1019.0	0.0	1019.0	2013-01-01	1.0
5.0	À	30404	1	0.0	0.0	0.0	636483.0	0.0	636483.0	636483.0	0.0	636483.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30406	1	67.0	0.0	67.0	0.0	0.0	0.0	67.0	0.0	67.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30409	1	0.0	0.0	0.0	167299.0	0.0	167299.0	167299.0	0.0	167299.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	30602	1	1985.0	0.0	1985.0	0.0	0.0	0.0	1074.0	0.0	1074.0	911.0	0.0	911.0	2013-01-01	1.0
5.0	À	31902	1	0.0	0.0	0.0	750000.0	0.0	750000.0	750000.0	0.0	750000.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	31904	1	0.0	0.0	0.0	300000.0	0.0	300000.0	0.0	0.0	0.0	300000.0	0.0	300000.0	2013-01-01	1.0
5.0	À	32002	1	0.0	0.0	0.0	620000.0	0.0	620000.0	620000.0	0.0	620000.0	0.0	0.0	0.0	2013-01-01	1.0
5.0	À	32201	1	0.0	2950.0	2950.0	5607.0	78.0	5685.0	5607.0	143.0	5750.0	0.0	2885.0	2885.0	2013-01-01	1.0
5.0	À	32301	1	0.0	25466.0	25466.0	0.0	670.0	670.0	0.0	1230.0	1230.0	0.0	24906.0	24906.0	2013-01-01	1.0
5.0	À	45201	1	135863.0	0.0	135863.0	294999.0	0.0	294999.0	317056.0	0.0	317056.0	113806.0	0.0	113806.0	2013-01-01	1.0
5.0	À	45203	1	16000.0	0.0	16000.0	14550.0	92606.0	107156.0	24550.0	92606.0	117156.0	6000.0	0.0	6000.0	2013-01-01	1.0
5.0	À	45204	1	98887.0	0.0	98887.0	52082.0	0.0	52082.0	76731.0	0.0	76731.0	74238.0	0.0	74238.0	2013-01-01	1.0
5.0	À	45205	1	112110.0	0.0	112110.0	35000.0	0.0	35000.0	22940.0	0.0	22940.0	124170.0	0.0	124170.0	2013-01-01	1.0
5.0	À	45206	1	1120608.0	62113.0	1182721.0	105400.0	1633.0	107033.0	96722.0	3001.0	99723.0	1129286.0	60745.0	1190031.0	2013-01-01	1.0
5.0	À	45207	1	1257456.0	130437.0	1387893.0	122026.0	11238.0	133264.0	77552.0	8035.0	85587.0	1301930.0	133640.0	1435570.0	2013-01-01	1.0
5.0	À	45208	1	437540.0	112038.0	549578.0	23100.0	6243.0	29343.0	18693.0	5657.0	24350.0	441947.0	112624.0	554571.0	2013-01-01	1.0
5.0	À	45406	1	50309.0	0.0	50309.0	2250.0	0.0	2250.0	6041.0	0.0	6041.0	46518.0	0.0	46518.0	2013-01-01	1.0
5.0	À	45407	1	388804.0	59526.0	448330.0	39850.0	2878.0	42728.0	31472.0	4189.0	35661.0	397182.0	58215.0	455397.0	2013-01-01	1.0
5.0	À	45408	1	404296.0	141825.0	546121.0	39322.0	3722.0	43044.0	22817.0	9382.0	32199.0	420801.0	136165.0	556966.0	2013-01-01	1.0
5.0	À	45410	1	600.0	0.0	600.0	0.0	0.0	0.0	0.0	0.0	0.0	600.0	0.0	600.0	2013-01-01	1.0
5.0	À	45502	1	1638.0	75.0	1713.0	1836.0	86.0	1922.0	1646.0	76.0	1722.0	1828.0	85.0	1913.0	2013-01-01	1.0
5.0	À	45504	1	2180.0	0.0	2180.0	0.0	0.0	0.0	489.0	0.0	489.0	1691.0	0.0	1691.0	2013-01-01	1.0
5.0	À	45505	1	11677.0	0.0	11677.0	2180.0	0.0	2180.0	1235.0	0.0	1235.0	12622.0	0.0	12622.0	2013-01-01	1.0
5.0	À	45506	1	185777.0	4143.0	189920.0	32783.0	105.0	32888.0	11620.0	395.0	12015.0	206940.0	3853.0	210793.0	2013-01-01	1.0
5.0	À	45507	1	78340.0	9719.0	88059.0	0.0	255.0	255.0	1513.0	645.0	2158.0	76827.0	9329.0	86156.0	2013-01-01	1.0
5.0	À	45508	1	32721.0	1941.0	34662.0	20923.0	1124.0	22047.0	18447.0	1394.0	19841.0	35197.0	1671.0	36868.0	2013-01-01	1.0
5.0	À	45707	1	0.0	53.0	53.0	0.0	94.0	94.0	0.0	115.0	115.0	0.0	32.0	32.0	2013-01-01	1.0
5.0	À	45812	1	69607.0	0.0	69607.0	12933.0	0.0	12933.0	43564.0	0.0	43564.0	38976.0	0.0	38976.0	2013-01-01	1.0
5.0	À	45814	1	14197.0	0.0	14197.0	3515.0	0.0	3515.0	2600.0	0.0	2600.0	15112.0	0.0	15112.0	2013-01-01	1.0
5.0	À	45815	1	1761.0	169.0	1930.0	2547.0	38.0	2585.0	2303.0	76.0	2379.0	2005.0	131.0	2136.0	2013-01-01	1.0
5.0	À	45912	1	1919.0	0.0	1919.0	1011.0	0.0	1011.0	1764.0	0.0	1764.0	1166.0	0.0	1166.0	2013-01-01	1.0
5.0	À	45914	1	538.0	0.0	538.0	794.0	0.0	794.0	685.0	0.0	685.0	647.0	0.0	647.0	2013-01-01	1.0
5.0	À	45915	1	417.0	5.0	422.0	676.0	13.0	689.0	619.0	13.0	632.0	474.0	5.0	479.0	2013-01-01	1.0
5.0	À	47105	1	50.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	50.0	2013-01-01	1.0
